,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent
12057,Agency_51,SKU_17,3.621,2017-04-01,589969396,940912941,30.41911433,2726.727837,2509.402444,217.325393,1750152,238870,1,1,0,0,0,0,0,0,0,0,0,0,7.970190132327463
12058,Agency_42,SKU_02,247.536,2017-04-01,589969396,940912941,32.49554692,1662.276641,1242.98732,419.289321,175794,110057,1,1,0,0,0,0,0,0,0,0,0,0,25.223799135369067
12059,Agency_40,SKU_18,0.0,2017-04-01,589969396,940912941,31.56840487,0.0,0.0,0.0,143299,137912,1,1,0,0,0,0,0,0,0,0,0,0,0.0
12060,Agency_42,SKU_05,515.2257,2017-04-01,589969396,940912941,32.49554692,1860.42982,1380.978007,479.451813,175794,110057,1,1,0,0,0,0,0,0,0,0,0,0,25.771023870172115
12061,Agency_11,SKU_04,104.5404,2017-04-01,589969396,940912941,31.91643949,2296.406944,1987.978451,308.428493,135561,100461,1,1,0,0,0,0,0,0,0,0,0,0,13.430916232240758
12062,Agency_21,SKU_04,36.1035,2017-04-01,589969396,940912941,32.47890963,2281.94871,1819.123084,462.825626,26635,130092,1,1,0,0,0,0,0,0,0,0,0,0,20.28203455983899
12063,Agency_36,SKU_22,0.0,2017-04-01,589969396,940912941,26.1075,0.0,0.0,0.0,13110,94238,1,1,0,0,0,0,0,0,0,0,0,0,0.0
12064,Agency_26,SKU_11,4.3452,2017-04-01,589969396,940912941,31.63888107,1909.758182,1786.433824,123.324358,32267,91330,1,1,0,0,0,0,0,0,0,0,0,0,6.4575902416529125
12065,Agency_25,SKU_21,0.28755,2017-04-01,589969396,940912941,32.47890963,1857.042254,1442.887324,414.15493,53598,95032,1,1,0,0,0,0,0,0,0,0,0,0,22.30185818916751
12066,Agency_42,SKU_04,173.3607,2017-04-01,589969396,940912941,32.49554692,2280.426896,1930.517942,349.908954,175794,110057,1,1,0,0,0,0,0,0,0,0,0,0,15.344011010120976
12067,Agency_60,SKU_01,11153.595,2017-04-01,589969396,940912941,27.10920424,1619.010188,1240.50613,378.504058,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,23.3787323146851
12068,Agency_26,SKU_04,3.2589,2017-04-01,589969396,940912941,31.63888107,2406.5058,2027.044325,379.461475,32267,91330,1,1,0,0,0,0,0,0,0,0,0,0,15.768151275596336
12069,Agency_22,SKU_01,138.348,2017-04-01,589969396,940912941,32.47890963,1650.965018,1227.144223,423.820795,48151,132110,1,1,0,0,0,0,0,0,0,0,0,0,25.671094806928252
12070,Agency_44,SKU_03,148.896,2017-04-01,589969396,940912941,28.37806563,1685.943424,1442.823607,243.119817,31613,121781,1,1,0,0,0,0,0,0,0,0,0,0,14.420401867530282
12071,Agency_60,SKU_07,66.8175,2017-04-01,589969396,940912941,27.10920424,1585.29065,1394.152329,191.138321,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,12.056989107959472
12072,Agency_36,SKU_04,10.4157,2017-04-01,589969396,940912941,26.1075,2296.200208,1927.311414,368.888794,13110,94238,1,1,0,0,0,0,0,0,0,0,0,0,16.065184242854148
12073,Agency_22,SKU_02,222.696,2017-04-01,589969396,940912941,32.47890963,1649.31741,1237.172284,412.145126,48151,132110,1,1,0,0,0,0,0,0,0,0,0,0,24.988830136704863
12074,Agency_05,SKU_04,2586.09675,2017-04-01,589969396,940912941,31.56840487,2263.865225,1905.328739,358.536486,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,0,15.83736001775459
12075,Agency_27,SKU_08,424.4877,2017-04-01,589969396,940912941,34.66001027,1643.818967,1412.346587,231.47238,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,14.081379071957134
12076,Agency_01,SKU_11,31.7796,2017-04-01,589969396,940912941,29.24749309,1716.563173,1567.268201,149.294972,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,8.697318825678892
12077,Agency_12,SKU_03,560.9826,2017-04-01,589969396,940912941,27.10920424,1726.11198,1319.694676,406.417304,1596955,205376,1,1,0,0,0,0,0,0,0,0,0,0,23.545245540790457
12078,Agency_22,SKU_05,366.7221,2017-04-01,589969396,940912941,32.47890963,1754.661416,1408.093198,346.568218,48151,132110,1,1,0,0,0,0,0,0,0,0,0,0,19.75128733325951
12079,Agency_60,SKU_02,5145.12,2017-04-01,589969396,940912941,27.10920424,1612.270899,1219.624602,392.646297,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,24.353618070234734
12080,Agency_27,SKU_03,5205.861,2017-04-01,589969396,940912941,34.66001027,1693.671994,1409.843391,283.828603,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,16.7581800965884
12081,Agency_48,SKU_02,919.944,2017-04-01,589969396,940912941,30.41911433,1627.747729,1235.438855,392.308874,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,24.101331367914927
12082,Agency_60,SKU_05,2049.4005,2017-04-01,589969396,940912941,27.10920424,1794.008489,1387.104723,406.903766,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,22.681262017149802
12083,Agency_05,SKU_01,13220.0625,2017-04-01,589969396,940912941,31.56840487,1680.770252,1185.324556,495.445696,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,0,29.477300387156063
12084,Agency_21,SKU_03,46.3608,2017-04-01,589969396,940912941,32.47890963,1675.922116,1413.571789,262.350327,26635,130092,1,1,0,0,0,0,0,0,0,0,0,0,15.654088247618775
12085,Agency_42,SKU_03,1505.2875,2017-04-01,589969396,940912941,32.49554692,1690.995639,1395.855894,295.139745,175794,110057,1,1,0,0,0,0,0,0,0,0,0,0,17.453607696737528
12086,Agency_48,SKU_05,1792.587,2017-04-01,589969396,940912941,30.41911433,1827.139292,1430.424842,396.71445,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,21.712326571760908
12087,Agency_08,SKU_03,10.6596,2017-04-01,589969396,940912941,31.56840487,1702.638678,1458.133865,244.504813,71662,123610,1,1,0,0,0,0,0,0,0,0,0,0,14.360346452789793
12088,Agency_01,SKU_04,111.4416,2017-04-01,589969396,940912941,29.24749309,2340.851188,1982.680034,358.171154,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,15.300893787529398
12089,Agency_09,SKU_01,4232.952,2017-04-01,589969396,940912941,32.97628695,1728.587829,1252.0524,476.535429,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,27.56790375387978
12090,Agency_41,SKU_03,1340.487,2017-04-01,589969396,940912941,32.49554692,1688.07762,1439.190607,248.887013,1573238,125229,1,1,0,0,0,0,0,0,0,0,0,0,14.74381332062207
12091,Agency_05,SKU_02,1688.364,2017-04-01,589969396,940912941,31.56840487,1671.882396,1206.150781,465.731615,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,0,27.85672102979664
12092,Agency_41,SKU_01,5826.708,2017-04-01,589969396,940912941,32.49554692,1654.549916,1249.247564,405.302352,1573238,125229,1,1,0,0,0,0,0,0,0,0,0,0,24.49622994631973
12093,Agency_09,SKU_02,1593.756,2017-04-01,589969396,940912941,32.97628695,1726.73092,1260.427191,466.303729,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,27.00500255129502
12094,Agency_13,SKU_01,6582.924,2017-04-01,589969396,940912941,27.10920424,1637.989178,1232.6256,405.363578,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,24.747634687974717
12095,Agency_05,SKU_05,468.4509,2017-04-01,589969396,940912941,31.56840487,1774.469611,1427.920382,346.549229,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,0,19.52973591949555
12096,Agency_60,SKU_03,425.1996,2017-04-01,589969396,940912941,27.10920424,1698.965978,1470.393841,228.572137,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,13.453602953784394
12097,Agency_09,SKU_05,1352.37975,2017-04-01,589969396,940912941,32.97628695,1781.21021,1412.974492,368.235718,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,20.67334422027594
12098,Agency_13,SKU_07,19.47,2017-04-01,589969396,940912941,27.10920424,1636.230508,1463.310208,172.9203,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,10.568211456426406
12099,Agency_41,SKU_02,5341.14,2017-04-01,589969396,940912941,32.49554692,1653.748284,1224.916601,428.831683,1573238,125229,1,1,0,0,0,0,0,0,0,0,0,0,25.93089209216075
12100,Agency_21,SKU_21,0.2556,2017-04-01,589969396,940912941,32.47890963,1857.042254,1571.434859,285.607395,26635,130092,1,1,0,0,0,0,0,0,0,0,0,0,15.379692862928254
12101,Agency_41,SKU_05,2354.715,2017-04-01,589969396,940912941,32.49554692,1827.173495,1428.468974,398.704521,1573238,125229,1,1,0,0,0,0,0,0,0,0,0,0,21.82083541004956
12102,Agency_13,SKU_02,6451.272,2017-04-01,589969396,940912941,27.10920424,1638.075558,1225.773491,412.302067,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,25.169905318860756
12103,Agency_08,SKU_01,265.14,2017-04-01,589969396,940912941,31.56840487,1683.1125,1229.873243,453.239257,71662,123610,1,1,0,0,0,0,0,0,0,0,0,0,26.928637093480084
12104,Agency_13,SKU_05,1646.895,2017-04-01,589969396,940912941,27.10920424,1818.711459,1398.152525,420.558934,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,23.12400529060504
12105,Agency_01,SKU_03,24.0264,2017-04-01,589969396,940912941,29.24749309,1695.171936,1464.702296,230.46964,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,13.595649804339377
12106,Agency_48,SKU_04,1579.54425,2017-04-01,589969396,940912941,30.41911433,2250.355478,1883.071654,367.283824,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,16.321146929480797
12107,Agency_43,SKU_01,542.916,2017-04-01,589969396,940912941,28.37806563,1656.374789,1235.748508,420.626281,184082,106262,1,1,0,0,0,0,0,0,0,0,0,0,25.39439043587134
12108,Agency_09,SKU_04,826.61025,2017-04-01,589969396,940912941,32.97628695,2307.287246,1876.344675,430.942571,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,18.677456469587742
12109,Agency_08,SKU_02,2.7,2017-04-01,589969396,940912941,31.56840487,1687.4875,1246.7725,440.715,71662,123610,1,1,0,0,0,0,0,0,0,0,0,0,26.116637901021484
12110,Agency_43,SKU_02,592.812,2017-04-01,589969396,940912941,28.37806563,1651.986177,1244.630181,407.355996,184082,106262,1,1,0,0,0,0,0,0,0,0,0,0,24.658559597620652
12111,Agency_60,SKU_04,1191.2235,2017-04-01,589969396,940912941,27.10920424,2197.775972,1944.691696,253.084276,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,11.515471969132978
12112,Agency_08,SKU_05,8.2431,2017-04-01,589969396,940912941,31.56840487,1778.525222,1428.537504,349.987718,71662,123610,1,1,0,0,0,0,0,0,0,0,0,0,19.678535545671338
12113,Agency_43,SKU_05,674.3367,2017-04-01,589969396,940912941,28.37806563,1870.588886,1393.77883,476.810056,184082,106262,1,1,0,0,0,0,0,0,0,0,0,0,25.489836894069946
12114,Agency_60,SKU_23,1.26,2017-04-01,589969396,940912941,27.10920424,4261.896428,4115.753572,146.142856,2180611,211936,1,1,0,0,0,0,0,0,0,0,0,0,3.4290569578337107
12115,Agency_41,SKU_04,679.3848,2017-04-01,589969396,940912941,32.49554692,2277.454793,1961.648681,315.806112,1573238,125229,1,1,0,0,0,0,0,0,0,0,0,0,13.866624837984215
12116,Agency_08,SKU_04,152.5293,2017-04-01,589969396,940912941,31.56840487,2276.999991,1893.63713,383.362861,71662,123610,1,1,0,0,0,0,0,0,0,0,0,0,16.836313680951616
12117,Agency_43,SKU_04,124.0299,2017-04-01,589969396,940912941,28.37806563,2257.191425,1924.778719,332.412706,184082,106262,1,1,0,0,0,0,0,0,0,0,0,0,14.726828319401402
12118,Agency_13,SKU_20,6.1983,2017-04-01,589969396,940912941,27.10920424,1924.069624,1787.696384,136.37324,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,7.087749751824984
12119,Agency_09,SKU_27,0.0,2017-04-01,589969396,940912941,32.97628695,0.0,0.0,0.0,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,0.0
12120,Agency_13,SKU_04,375.4764,2017-04-01,589969396,940912941,27.10920424,2213.334824,1889.160845,324.173979,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,14.646404849589983
12121,Agency_48,SKU_03,10101.3225,2017-04-01,589969396,940912941,30.41911433,1713.690373,1431.405602,282.284771,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,16.47233219299878
12122,Agency_29,SKU_01,13.284,2017-04-01,589969396,940912941,32.71271062,1487.176829,1246.457825,240.719004,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,16.18630678652135
12123,Agency_31,SKU_01,242.136,2017-04-01,589969396,940912941,34.39021164,1676.309908,1194.197592,482.112316,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,28.7603332593319
12124,Agency_09,SKU_03,6819.4365,2017-04-01,589969396,940912941,32.97628695,1723.517284,1408.498263,315.019021,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,18.277682731959192
12125,Agency_29,SKU_02,1.08,2017-04-01,589969396,940912941,32.71271062,1438.7875,1266.8875,171.9,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,11.947560011467981
12126,Agency_31,SKU_02,58.644,2017-04-01,589969396,940912941,34.39021164,1700.796616,1256.709024,444.087592,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,26.11056418047342
12127,Agency_29,SKU_05,22.8762,2017-04-01,589969396,940912941,32.71271062,1946.669289,1698.503029,248.16626,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,12.748249607794577
12128,Agency_31,SKU_05,20.8314,2017-04-01,589969396,940912941,34.39021164,1879.883133,1504.046812,375.836321,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,19.99253647221271
12129,Agency_30,SKU_08,198.3456,2017-04-01,589969396,940912941,32.97375396,1662.701954,1452.277139,210.424815,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,12.655594377198879
12130,Agency_30,SKU_03,12701.34,2017-04-01,589969396,940912941,32.97375396,1783.050782,1433.81264,349.238142,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,19.58655050801576
12131,Agency_30,SKU_01,1222.56,2017-04-01,589969396,940912941,32.97375396,1671.998272,1182.255935,489.742337,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,29.290839901059428
12132,Agency_31,SKU_04,1008.72525,2017-04-01,589969396,940912941,34.39021164,2380.639912,1826.871323,553.768589,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,23.261333484692077
12133,Agency_13,SKU_03,166.4928,2017-04-01,589969396,940912941,27.10920424,1719.51479,1421.967477,297.547313,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,0,17.30414386258347
12134,Agency_49,SKU_01,2245.104,2017-04-01,589969396,940912941,30.41911433,1637.138453,1233.900159,403.238294,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,24.630677586314075
12135,Agency_30,SKU_02,227.232,2017-04-01,589969396,940912941,32.97375396,1687.557807,1259.904082,427.653725,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,25.341574861974486
12136,Agency_55,SKU_04,2246.34075,2017-04-01,589969396,940912941,31.02908769,2291.272389,1634.391988,656.880401,2025793,238553,1,1,0,0,0,0,0,0,0,0,0,0,28.668804466617264
12137,Agency_30,SKU_05,220.5189,2017-04-01,589969396,940912941,32.97375396,1852.017348,1481.228558,370.78879,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,20.0208054422609
12138,Agency_49,SKU_07,3.54,2017-04-01,589969396,940912941,30.41911433,1636.230508,1578.773517,57.456991,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,3.5115462472479466
12139,Agency_30,SKU_06,3.672,2017-04-01,589969396,940912941,32.97375396,1453.955882,1361.96875,91.987132,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,6.326679725210532
12140,Agency_48,SKU_23,2.25,2017-04-01,589969396,940912941,30.41911433,4925.45,4925.404,0.046,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,0.0009339248190392145
12141,Agency_49,SKU_02,3886.596,2017-04-01,589969396,940912941,30.41911433,1638.70648,1227.961084,410.745396,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,25.065220709934582
12142,Agency_49,SKU_05,2777.03025,2017-04-01,589969396,940912941,30.41911433,1826.755844,1401.609815,425.146029,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,23.273281451180072
12143,Agency_29,SKU_06,10.584,2017-04-01,589969396,940912941,32.71271062,1583.792092,979.409439,604.382653,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,38.160479273311076
12144,Agency_31,SKU_08,9.2016,2017-04-01,589969396,940912941,34.39021164,1691.415787,1514.892899,176.522888,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,10.436398273962661
12145,Agency_48,SKU_17,0.0,2017-04-01,589969396,940912941,30.41911433,0.0,0.0,0.0,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,0.0
12146,Agency_30,SKU_04,3049.1805,2017-04-01,589969396,940912941,32.97375396,2280.862302,1760.67496,520.187342,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,0,22.806608778788082
12147,Agency_28,SKU_01,36.828,2017-04-01,589969396,940912941,35.88788891,1527.41459,1023.4375,503.97709,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,32.99543511627711
12148,Agency_31,SKU_03,679.5072,2017-04-01,589969396,940912941,34.39021164,1761.436491,1436.251082,325.185409,181063,102731,1,1,0,0,0,0,0,0,0,0,0,0,18.461375738581765
12149,Agency_47,SKU_01,6.804,2017-04-01,589969396,940912941,32.97628695,1643.073413,1222.986111,420.087302,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,25.567165695474625
12150,Agency_55,SKU_03,7845.1275,2017-04-01,589969396,940912941,31.02908769,1693.089912,1250.893983,442.195929,2025793,238553,1,1,0,0,0,0,0,0,0,0,0,0,26.11768730448853
12151,Agency_09,SKU_21,1.0224,2017-04-01,589969396,940912941,32.97628695,1961.164173,1800.396127,160.768046,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,0,8.197582242901799
12152,Agency_48,SKU_28,1.957875,2017-04-01,589969396,940912941,30.41911433,1793.911511,1696.340548,97.570963,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,5.4390064616738005
12153,Agency_58,SKU_01,7831.08,2017-04-01,589969396,940912941,27.10920424,1640.923457,1158.752417,482.17104,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,29.384127452326386
12154,Agency_28,SKU_02,22.464,2017-04-01,589969396,940912941,35.88788891,1518.006611,1096.888822,421.117789,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,27.741499012483555
12155,Agency_29,SKU_04,31.95,2017-04-01,589969396,940912941,32.71271062,2358.25838,1904.761479,453.496901,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,19.23016175182637
12156,Agency_58,SKU_07,36.7275,2017-04-01,589969396,940912941,27.10920424,1647.645089,1426.203185,221.441904,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,13.43990313680958
12157,Agency_47,SKU_02,3.888,2017-04-01,589969396,940912941,32.97628695,1640.817708,1217.010416,423.807292,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,25.82902963160853
12158,Agency_28,SKU_05,1.7892,2017-04-01,589969396,940912941,35.88788891,1980.694165,1477.137827,503.556338,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,25.423225195395073
12159,Agency_47,SKU_05,0.0639,2017-04-01,589969396,940912941,32.97628695,1814.049296,1533.380282,280.669014,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,15.471961793920283
12160,Agency_58,SKU_02,5831.028,2017-04-01,589969396,940912941,27.10920424,1637.072055,1167.807385,469.26467,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,28.66487571923033
12161,Agency_58,SKU_05,1533.153,2017-04-01,589969396,940912941,27.10920424,1805.065628,1380.662337,424.403291,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,23.511792835490194
12162,Agency_47,SKU_04,50.5449,2017-04-01,589969396,940912941,32.97628695,2287.566104,1942.986102,344.580002,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,15.063171350435429
12163,Agency_49,SKU_34,57.525,2017-04-01,589969396,940912941,30.41911433,1495.826753,1460.751512,35.075241,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,2.34487322343004
12164,Agency_49,SKU_04,1639.482,2017-04-01,589969396,940912941,30.41911433,2266.770667,1940.30388,326.466787,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,14.402285672421748
12165,Agency_28,SKU_06,688.608,2017-04-01,589969396,940912941,35.88788891,1583.665357,942.697881,640.967476,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,40.47366908462342
12166,Agency_15,SKU_04,111.6333,2017-04-01,589969396,940912941,27.10920424,2273.623879,1929.600522,344.023357,200260,104564,1,1,0,0,0,0,0,0,0,0,0,0,15.131058403174002
12167,Agency_29,SKU_08,2.3643,2017-04-01,589969396,940912941,32.71271062,1603.969357,1425.565283,178.404074,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,11.122660992332165
12168,Agency_58,SKU_03,227.9124,2017-04-01,589969396,940912941,27.10920424,1714.527585,1360.790142,353.737443,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,20.631773212327754
12169,Agency_15,SKU_03,134.0064,2017-04-01,589969396,940912941,27.10920424,1728.874567,1426.905374,301.969193,200260,104564,1,1,0,0,0,0,0,0,0,0,0,0,17.466229115972652
12170,Agency_29,SKU_03,3.2994,2017-04-01,589969396,940912941,32.71271062,1826.968085,1129.228724,697.739361,28329,93614,1,1,0,0,0,0,0,0,0,0,0,0,38.19110835753871
12171,Agency_28,SKU_04,32.1417,2017-04-01,589969396,940912941,35.88788891,2499.74393,1989.337356,510.406574,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,20.418354371201534
12172,Agency_50,SKU_17,0.0,2017-04-01,589969396,940912941,31.56840487,0.0,0.0,0.0,2057678,144594,1,1,0,0,0,0,0,0,0,0,0,0,0.0
12173,Agency_47,SKU_03,252.531,2017-04-01,589969396,940912941,32.97628695,1712.700417,1447.371672,265.328745,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,15.491836305193123
12174,Agency_16,SKU_01,8112.315,2017-04-01,589969396,940912941,27.10920424,1637.533418,1227.862185,409.671233,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,25.017580007640493
12175,Agency_16,SKU_07,43.8075,2017-04-01,589969396,940912941,27.10920424,1636.230508,1377.408783,258.821725,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,15.818170101006332
12176,Agency_57,SKU_17,5.7936,2017-04-01,589969396,940912941,27.10920424,2744.196096,2430.022136,314.17396,2212416,187351,1,1,0,0,0,0,0,0,0,0,0,0,11.448670175500464
12177,Agency_58,SKU_04,1670.793,2017-04-01,589969396,940912941,27.10920424,2231.318175,1631.967066,599.351109,1620969,105857,1,1,0,0,0,0,0,0,0,0,0,0,26.860853629715987
12178,Agency_49,SKU_03,10835.655,2017-04-01,589969396,940912941,30.41911433,1714.094413,1434.351212,279.743201,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,16.320174599390636
12179,Agency_16,SKU_20,5.3676,2017-04-01,589969396,940912941,27.10920424,1907.748994,1786.208501,121.540493,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,6.370884921562168
12180,Agency_16,SKU_04,354.3894,2017-04-01,589969396,940912941,27.10920424,2242.824635,1760.630361,482.194274,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,21.499419369450614
12181,Agency_48,SKU_01,3451.356,2017-04-01,589969396,940912941,30.41911433,1637.457022,1243.307364,394.149658,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,24.070839887973563
12182,Agency_55,SKU_01,4494.096,2017-04-01,589969396,940912941,31.02908769,1666.985283,1099.837795,567.147488,2025793,238553,1,1,0,0,0,0,0,0,0,0,0,0,34.022345235065885
12183,Agency_47,SKU_17,0.1704,2017-04-01,589969396,940912941,32.97628695,2937.042254,2671.003521,266.038733,32183,128574,1,1,0,0,0,0,0,0,0,0,0,0,9.058049220697384
12184,Agency_28,SKU_08,11.1825,2017-04-01,589969396,940912941,35.88788891,1607.97163,1424.935412,183.036218,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,11.383050209660723
12185,Agency_48,SKU_07,11.0625,2017-04-01,589969396,940912941,30.41911433,1592.071322,1575.349628,16.721694,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,0,1.0503106091374008
12186,Agency_55,SKU_02,2129.436,2017-04-01,589969396,940912941,31.02908769,1671.109467,1069.333179,601.776288,2025793,238553,1,1,0,0,0,0,0,0,0,0,0,0,36.0105845777008
12187,Agency_28,SKU_03,70.8102,2017-04-01,589969396,940912941,35.88788891,1817.104019,1218.417125,598.686894,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,32.94730999106332
12188,Agency_55,SKU_05,1550.91675,2017-04-01,589969396,940912941,31.02908769,1871.72092,1230.308755,641.412165,2025793,238553,1,1,0,0,0,0,0,0,0,0,0,0,34.26857915334942
12189,Agency_16,SKU_02,6322.428,2017-04-01,589969396,940912941,27.10920424,1636.565884,1220.911655,415.654229,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,25.39795269250523
12190,Agency_16,SKU_05,1502.1615,2017-04-01,589969396,940912941,27.10920424,1817.782099,1385.266346,432.515753,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,23.793597331491814
12191,Agency_15,SKU_02,997.596,2017-04-01,589969396,940912941,27.10920424,1640.891957,1197.25745,443.634507,200260,104564,1,1,0,0,0,0,0,0,0,0,0,0,27.036180237673012
12192,Agency_49,SKU_23,3.51,2017-04-01,589969396,940912941,30.41911433,4262.55,4078.930769,183.619231,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,0,4.307732014873729
12193,Agency_15,SKU_05,234.513,2017-04-01,589969396,940912941,27.10920424,1834.731329,1399.15161,435.579719,200260,104564,1,1,0,0,0,0,0,0,0,0,0,0,23.740790387953314
12194,Agency_16,SKU_03,99.7434,2017-04-01,589969396,940912941,27.10920424,1716.187537,1443.927711,272.259826,1232242,246911,1,1,0,0,0,0,0,0,0,0,0,0,15.864223468020672
12195,Agency_45,SKU_01,102.924,2017-04-01,589969396,940912941,34.79748328,1608.610834,1228.169596,380.441238,176318,137609,1,1,0,0,0,0,0,0,0,0,0,0,23.65029688715873
12196,Agency_45,SKU_02,81.756,2017-04-01,589969396,940912941,34.79748328,1610.50966,1249.780466,360.729194,176318,137609,1,1,0,0,0,0,0,0,0,0,0,0,22.398449569063747
12197,Agency_50,SKU_04,1080.29325,2017-04-01,589969396,940912941,31.56840487,2228.383692,1915.308544,313.075148,2057678,144594,1,1,0,0,0,0,0,0,0,0,0,0,14.04942735508046
12198,Agency_45,SKU_05,720.7281,2017-04-01,589969396,940912941,34.79748328,1820.953686,1368.966405,451.987281,176318,137609,1,1,0,0,0,0,0,0,0,0,0,0,24.8214594624237
12199,Agency_50,SKU_01,1716.444,2017-04-01,589969396,940912941,31.56840487,1630.627664,1232.549339,398.078325,2057678,144594,1,1,0,0,0,0,0,0,0,0,0,0,24.412582577159085
12200,Agency_32,SKU_04,2682.90525,2017-04-01,589969396,940912941,29.991647,2206.462889,1933.675693,272.787196,1199179,126063,1,1,0,0,0,0,0,0,0,0,0,0,12.363099210049755
